"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","Intercept..Est","Intercept..SE","Intercept..t.val","X.Intercept..pval","X.Intercept..pval.padj","Sex","Study","group","Est","SE","t.val","pval","pval.padj","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","direct"
"22","8aa94826eb4f90512d52fc7b796354c6","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_organism",-2.53573773173917,0.972875454219507,-2.68239912396187,0.0672715438327517,0.804545109703033,"male","Tashiro et al. 2020","Pectin",9.51496203025398,1.37585366185711,7.32414235000084,2.9043463492079e-05,0.0102794278195592,-0.798293225602681,-1.90211535738616,6.82692278671175,8.87939409549662,2.66533676745079,3.54526735120764,0.000137056276785441,"Positive"
"23","97d6bee36c1067c3575b775785593bc4","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured",NA,6.56466759442862,0.799249797294009,8.68710369242516,1.00823008025185e-06,0.000328063725566085,"male","Tashiro et al. 2020","Pectin",-7.30700452558393,1.13030990305713,-6.70219426809734,1.0155527957691e-05,0.00347977931711828,5.2071558868837,5.69213803012147,-0.122405590338039,-5.72321467323296,3.45417138102807,-1.50573025329082,0.0409365980850238,"Negative"
"24","97e79eb4b7b7c2784c6889e08d510750","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,4.39317924057832,0.642110052270718,7.44259860871395,3.20237183174384e-05,0.00999342599198993,"male","Tashiro et al. 2020","Pectin",-5.62856391093089,0.908080744457347,-6.54418965167437,4.28670132146189e-05,0.0143651444413932,4.03257618460394,4.49611222995461,-0.527637739229604,-5.0473987800201,2.75685906467993,-1.76323659601225,0.00975060361899759,"Negative"
"25","b0d5a4ec8e74ac4c6cb4ecb9406183d8","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,11.0386621419444,0.570965103343069,19.3400849366576,1.11484639830764e-17,4.05768560891583e-15,"male","Tashiro et al. 2020","Cellulose",-4.58788303651737,0.807466592789524,-5.68377413296472,4.68734418807536e-06,0.00170833192446079,10.5028687650739,11.2991173010888,6.57218853075146,-4.8581892785955,1.9765819513122,-2.42860597503127,0.000137056276785441,"Negative"
"26","b39c338f5e964b6cb87e07f10badc6c4","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_lactis",12.7497546227891,0.265528106604321,48.065882827433,2.77781486028023e-28,1.01562462410445e-25,"male","Tashiro et al. 2020","Pectin",-2.20938807397601,0.37551344955108,-5.88903440763604,3.06741783868102e-06,0.00108122147190223,11.8340654119811,12.9432487714286,10.371003050615,-2.2987466190731,1.54311301330665,-1.42127779820257,0.0683599136177293,"Negative"
"27","b45938cac00183320b1e9b3148adfd33","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","Lachnospiraceae_bacterium",5.43488802315973,0.846532102240581,6.78444318649009,7.25877248780755e-05,0.0224395953511866,"male","Tashiro et al. 2020","Fiberfree",-7.40623394611249,1.19717717997284,-6.43528961758371,0.000133825933696296,0.0198599324612507,3.04626251352538,5.2417291025296,-1.23311384568047,-6.16867565976276,4.83319006179091,-1.11111484281856,0.125000272475661,"Negative"
"28","b558365592f7a8d645f69873f6cda354","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",6.55094229394604,0.666253138071874,10.5005527061986,3.20458378851464e-07,0.000103153374914072,"male","Tashiro et al. 2020","Pectin",-6.94041086330964,0.942224223834878,-7.6253631416847,2.10681264495999e-06,0.00071683277415641,6.1478665362255,6.56217285454042,-0.00234726199668067,-6.53774782885598,3.25808446788689,-1.95935428069474,0.00780229535531487,"Negative"
"29","b5df6b3e09aba5b4c07aaa7690198885","d__Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae","Mucispirillum","uncultured_bacterium",8.65199419490784,1.00008129921714,8.8365597919752,1.58484655584558e-07,5.27191528460633e-05,"male","Tashiro et al. 2020","Pectin",-10.0168199903334,1.41432853682859,-7.13705608204066,6.10004511078857e-07,0.000214610130205382,6.90150388933069,7.67930871097275,-0.580707316732049,-9.00114199715644,4.01425626054306,-2.23891147391269,0.000137056276785441,"Negative"
"30","bfe54af4c9180d37a0d76f6dafe79a5a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA,-2.53977754083678,0.980721256657466,-2.58621867367576,0.0731382735582917,0.852093907060363,"male","Tashiro et al. 2020","Pectin",10.7576477182394,1.38694930207257,7.93888267353454,4.18104138289777e-06,0.00148417333801909,1.84711984732382,-0.141063415430571,6.67373190744553,8.0927284266917,5.77558756403155,1.61809441783597,0.000137056276785441,"Positive"
"31","c0ece818b951c3d3c75a2250cfe2da48","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,0.711685710831645,0.927715510662306,0.909383214087292,0.463547886713753,1,"male","Tashiro et al. 2020","Pectin",6.63471437397963,1.31198785720251,5.18424905700556,0.000116561342067302,0.0382989483104148,3.18685192192424,2.37775337583265,7.96550447418133,5.26820515105368,3.11168704059093,1.65314585468994,0.0332042805109939,"Positive"
"32","d95878bf14e30d087588cfe920b46018","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006","Clostridium_sp.",6.47798337252508,0.670813855877151,10.2133083486363,1.78596853601868e-07,5.93050129003839e-05,"male","Tashiro et al. 2020","Pectin",-6.81008923582024,0.948674052809258,-7.39107259553603,2.35321370082794e-06,0.000813253699503894,5.31218914989601,5.84622050188796,0.166683152947737,-5.74411789183722,3.18510575890292,-1.72634053874809,0.0175803440538973,"Negative"
"33","f742dfc22bfb61fc9b27df780176b36e","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.69321554616823,1.01325077916491,6.81451934822229,9.68533813341003e-06,0.0030620725899849,"male","Tashiro et al. 2020","Fiberfree",-7.05066399644538,1.43295299398012,-5.02206504711897,0.000190016727371995,0.0453584261653428,5.15211859928745,7.00045941233964,0.349156439542743,-7.28048695102169,5.15392182098015,-1.29033123768143,0.0878910335387965,"Negative"
"34","46f43d3fe417eb537a1c421542cd3fbc","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","Lachnospiraceae_bacterium",8.56190445749199,1.08048370552245,8.24524551270106,5.13878828280333e-06,0.00166711395366563,"female","Tashiro et al. 2020","Fiberfree",-10.589632158405,1.52803471027299,-7.14948076181519,2.50020468531061e-05,0.00859998309987265,8.13847393878857,8.77279789743286,-1.34358526856874,-10.2701071924554,3.62488184640166,-2.65232903082456,0.0371104044131793,"Negative"
"35","5b3a936420780cb578d24f7acf86fa00","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","Lachnospiraceae_bacterium",5.72432056654226,0.935029731185303,6.35929197679945,3.3436254252512e-05,0.0108041855274781,"female","Tashiro et al. 2020","Fiberfree",-7.95968391141121,1.32233172706432,-6.18331369550392,3.93546373345707e-05,0.0140459317928993,5.35298884853775,6.16784370857497,-1.52512448579404,-7.48838721513815,3.8872240343346,-1.84083262750986,0.033139554900686,"Negative"
"36","9a7d336b07dbbc3b094bb6221ec4d367","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","Adlercreutzia_muris",4.90283205522356,0.878883213282254,5.8652019549727,0.000144519303775962,0.0296177497031724,"female","Tashiro et al. 2020","Cellulose",-7.59938992724388,1.24292855996581,-6.33647852687858,4.24454814961662e-05,0.0150812270149136,2.38992286813236,4.49795441920813,-1.91486502330082,-6.25639248582759,5.17407899746905,-1.08006546463987,0.132553859214197,"Negative"
"37","9a7d336b07dbbc3b094bb6221ec4d367","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","Adlercreutzia_muris",4.90283205522356,0.878883213282254,5.8652019549727,0.000144519303775962,0.0296177497031724,"female","Tashiro et al. 2020","Pectin",-6.89784446328906,1.24292855996581,-5.72097564713551,0.000153390931627178,0.0392376202057274,2.38992286813236,4.49795441920813,-1.26540670894267,-4.98991380283112,5.45801031759836,-0.784346721351571,0.197265776934169,"Negative"
"38","cc3a0279039935404f77c55ed8be3780","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","uncultured_organism",6.94567711190643,0.801651668169159,8.93918110795573,5.53731254622716e-07,0.000185267045225821,"female","Tashiro et al. 2020","Cellulose",-7.9868624870416,1.13370666142384,-7.1460956228105,5.36622731023631e-07,0.000193783179586073,7.14671641388952,7.68566597196653,-0.227952255929004,-8.81016858519727,3.83443700022327,-2.32503646576335,0.000137056276785441,"Negative"
"39","26c9f4f844da09bdd5c1603be193969c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,0.933042128600697,0.935559314055831,1.17668977241563,0.358011188043845,0.98744286153885,"male","Song et al. 2020","E2supplemented",7.63721593550572,1.11353831366439,7.07787949060479,6.30958954093083e-05,0.0100523420223453,4.4747352732337,3.7071902812051,8.5243598585571,4.83846480856042,1.85658825302171,2.59841429614994,9.13750277142236e-05,"Positive"
"40","345535d4ed4035878ec4c449d3a3a09d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.61519108833196,0.997740861028799,6.84902543609216,1.35083813046166e-05,0.0112398073887792,"male","Song et al. 2020","E2supplemented",-7.63879966130126,1.18754915821165,-6.55759641848055,5.01174018828661e-06,0.00500618237216642,7.18644326737394,7.93635535778633,-0.454049523639631,-8.08886001973211,3.41300478527253,-2.42077351764584,0.00131516467999653,"Negative"
"41","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",8.8074428578006,0.975038239430821,9.25886665722055,4.7113751194605e-09,4.73597073527293e-06,"male","Song et al. 2020","E2supplemented",-9.35449659135461,1.16052763366461,-8.17909563113096,1.11700048013169e-08,1.12868955283018e-05,8.29042345356422,9.27180048829299,0.0499654365772262,-9.28922901769371,3.33597010864912,-2.83591824128305,9.13750277142236e-05,"Negative"
"42","49eaf12d229e30db56fc2c0f29362225","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",7.84363018790519,0.963336376892726,8.49608815848733,8.70489384402841e-07,0.000862855623247323,"male","Song et al. 2020","E2supplemented",-9.26594309085356,1.1465996313652,-8.32830904920523,1.24890411427533e-07,0.000125677805849298,7.22157876413174,8.3067270077294,-0.763163856169772,-8.68802508620551,3.26380519784339,-2.71807343095995,9.13750277142236e-05,"Negative"
"43","4a4d0843ef50089aaa0729034804f960","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",10.4157254013683,0.933688663117619,11.6616633390224,5.30022972793911e-09,5.28555678877077e-06,"male","Song et al. 2020","E2supplemented",-8.66170908962711,1.11131179369939,-8.04511148777957,2.63981160516027e-07,0.000264822618206064,11.5364801784718,11.9864537510474,2.72501206354791,-9.15031846205072,3.20133012175135,-2.96161925924789,9.13750277142236e-05,"Negative"
"44","51e441cbdcc80da0656e82293ae160b5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,4.94454283659852,0.851655283219736,6.07916758819059,0.000134503735986903,0.0356143172020528,"male","Song et al. 2020","E2supplemented",-6.08249382378338,1.01367254181736,-6.17954666464937,5.72222061177106e-05,0.0160211971744195,4.66740878812487,5.48912410587094,-0.535573891852762,-6.05115535127102,2.91863963002354,-1.97726152957497,0.00650463786717537,"Negative"
"45","668fdb718997fc1589c7817655d4bb5f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus",10.1929805086816,0.555712695819764,18.3464472064744,4.31589655551819e-20,4.39258956415465e-17,"male","Song et al. 2020","E2supplemented",3.69224697659199,0.661430407338241,5.58301375090205,2.41709547047883e-06,0.00245058439552567,12.3117897845132,11.5419574400106,14.2130700561747,2.57541752353955,1.83652037391271,1.39451645855028,0.0546166887937335,"Positive"
"46","6797371940252066205fbd1b85d623ce","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_intestinalis",5.44281502472847,1.03473402417725,5.45478412584586,0.00013456620034898,0.0777859407672745,"male","Song et al. 2020","E2supplemented",-6.76500412081042,1.23157982937333,-5.60171969611343,3.25683356750539e-05,0.0307703648668496,5.70827151434067,6.4686641668003,-0.594638082512959,-7.00267821843555,3.3203403068751,-2.06323484025823,0.0130052373801689,"Negative"
"47","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",9.58228639775956,0.908447032003482,11.1023007074887,4.20287328115404e-08,4.18332992305004e-05,"male","Song et al. 2020","E2supplemented",-9.95924308749259,1.08126824336251,-9.58258589606144,6.06674177908162e-08,6.10040561497653e-05,9.593267946597,9.94859030000643,0.237573898293015,-9.78520631767703,3.09610291352268,-3.21048518370715,9.13750277142236e-05,"Negative"
"48","686b1c1752a35be01421dfdacfa244e1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.03683267788274,1.27106443871018,-0.791426443893007,0.50864496481131,1,"male","Song et al. 2020","AOMDSSE2supplemented",9.54773821870766,1.51286928618579,6.45963528576826,3.22611154944916e-05,0.02804226355626,6.61971962090348,2.0776073710445,9.24972893806494,5.8824507325947,5.85284995373476,0.859953329736431,0.157552174463549,"Positive"
"49","83c30d60f92188bb6f2382d23600fa77","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",12.2537259146025,0.921061166910428,14.2670891328154,5.69298282452249e-09,5.70965313942385e-06,"male","Song et al. 2020","E2supplemented",-13.2442911868725,1.09628206696683,-12.8107895909304,4.75772061678259e-09,4.80523067341102e-06,12.0749074535252,12.6214046992549,-0.334986747179513,-12.9215970051821,2.7973077722897,-4.55336869842274,9.13750277142236e-05,"Negative"
"50","87a833ab04b09acb5c190288868f270c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,-0.956330182629627,1.18452195846695,-0.779620223829293,0.519787377753886,0.981538441670641,"male","Song et al. 2020","E2supplemented",13.4959479277612,1.40986313140486,9.90647452782709,2.87883588499068e-08,2.91876796963408e-05,0.414948091637615,-0.867021896078181,12.3721955918214,13.515578620124,2.69900888384077,4.94359388362232,9.13750277142236e-05,"Positive"
"51","b65eb19257f7a2bedb5a1c4b42aeb396","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_massiliensis",9.5428856332284,1.10301504683915,8.84248840488922,5.51211965163353e-08,5.50873659577306e-05,"male","Song et al. 2020","E2supplemented",-10.0241863872642,1.31285050210128,-7.7342223190967,7.00934427548539e-08,7.06098741888126e-05,9.04295953945533,9.84260900254753,0.16310358168932,-9.98259852611459,3.40719162121738,-2.82963553997255,0.00260747241286112,"Negative"
"52","c1e6a3b26cc7d12c8f7e22ebb092e001","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,6.27641808844057,0.929767821241461,7.02305467975354,4.40515979620494e-05,0.011150427969307,"male","Song et al. 2020","E2supplemented",-7.23413929692016,1.10664505842635,-6.69835190774636,5.74032649590557e-06,0.00571693764684253,5.96498289793709,6.55527082375482,-0.33209065447512,-7.08716949091062,3.024302432149,-2.26502821573518,9.13750277142236e-05,"Negative"
"53","cfd65c7bbc3926cdc9b88c2e38bbecaa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.42770241225971,1.44484807198986,-0.95751495186401,0.451406214040751,0.996402580162214,"male","Song et al. 2020","E2supplemented",12.4568347204768,1.71971318270562,7.3809429901356,6.03000695125735e-07,0.00061106030750368,0.39519081342675,-0.876065866110488,11.8702364580479,12.4246222318213,4.06674268695693,2.94749297450677,0.00390564891712904,"Positive"
